url,source,title,authors,date_published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.00280,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.02032,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.02500,B 11-2022 jsonl,Bridging In- and Out-of-distribution Samples for Their Better Discriminability,"['Engkarat Techapanurak', 'Anh-Chuong Dang', 'Takayuki Okatani']",2021-01-07 11:34:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.06133,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.06704,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.08001,B 11-2022 jsonl,UPDeT: Universal Multi-agent Reinforcement Learning via Policy Decoupling with Transformers,"['Siyi Hu', 'Fengda Zhu', 'Xiaojun Chang', 'Xiaodan Liang']",2021-01-20 07:24:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.11832,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2101.12047,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.00311,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.00834,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.024542,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.04527,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.06362,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.06741,B 11-2022 jsonl,Discovery of Options via Meta-Learned Subgoals,"['Vivek Veeriah', 'Tom Zahavy', 'Matteo Hessel', 'Zhongwen Xu', 'Junhyuk Oh', 'Iurii Kemaev', 'Hado van Hasselt', 'David Silver', 'Satinder Singh']",2021-02-12 19:50:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.06911,B 11-2022 jsonl,Modelling Cooperation in Network Games with Spatio-Temporal Complexity,"['Michiel A. Bakker', 'Richard Everett', 'Laura Weidinger', 'Iason Gabriel', 'William S. Isaac', 'Joel Z. Leibo', 'Edward Hughes']",2021-02-13 12:04:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.07017,B 11-2022 jsonl,Mitigating Negative Side Effects via Environment Shaping,"['Sandhya Saisubramanian', 'Shlomo Zilberstein']",2021-02-13 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.07024,B 11-2022 jsonl,Interactive Learning from Activity Description,"['Khanh Nguyen', 'Dipendra Misra', 'Robert Schapire', 'Miro Dudík', 'Patrick Shafto']",2021-02-13 22:51:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.07152,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.07574,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.07716,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.08029,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.09180,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.09343,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.09677,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.10985,B 11-2022 jsonl,Software Architecture for Next-Generation AI Planning Systems,"['Sebastian Graef', 'Ilche Georgievski']",2021-02-22 13:43:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.12962,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2102.13515,B 11-2022 jsonl,Beyond Fine-Tuning: Transferring Behavior in Reinforcement Learning,"['Víctor Campos', 'Pablo Sprechmann', 'Steven Hansen', 'Andre Barreto', 'Steven Kapturowski', 'Alex Vitvitskyi', 'Adrià Puigdomènech Badia', 'Charles Blundell']",2021-02-24 16:51:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.00082,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.02354,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.06076,B 11-2022 jsonl,"Designing Disaggregated Evaluations of AI Systems: Choices, Considerations, and Tradeoffs","['Solon Barocas', 'Anhong Guo', 'Ece Kamar', 'Jacquelyn Krones', 'Meredith Ringel Morris', 'Jennifer Wortman Vaughan', 'Duncan Wadsworth', 'Hanna Wallach']",2021-03-10 14:26:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.06602,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.07460,B 11-2022 jsonl,Towards Risk Modeling for Collaborative AI,"['Matteo Camilli', 'Michael Felderer', 'Andrea Giusti', 'Dominik T. Matt', 'Anna Perini', 'Barbara Russo', 'Angelo Susi']",2021-03-12 18:53:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.08022,B 11-2022 jsonl,Success Weighted by Completion Time: A Dynamics-Aware Evaluation Criteria for Embodied Navigation,"['Naoki Yokoyama', 'Sehoon Ha', 'Dhruv Batra']",2021-03-14 20:13:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.09230,B 11-2022 jsonl,Lyapunov Barrier Policy Optimization,"['Harshit Sikchi', 'Wenxuan Zhou', 'David Held']",2021-03-16 17:58:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.10248,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.12142,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.12558,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.12983,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.13107,B 11-2022 jsonl,W2WNet: a two-module probabilistic Convolutional Neural Network with embedded data cleansing functionality,"['Francesco Ponzio', 'Enrico Macii', 'Elisa Ficarra', 'Santa Di Cataldo']",2021-03-24 11:28:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.14101,B 11-2022 jsonl,Characterizing and Detecting Mismatch in Machine-Learning-Enabled Systems,"['Grace A. Lewis', 'Stephany Bellomo', 'Ipek Ozkaya']",2021-03-25 19:40:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.15171,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.15294,B 11-2022 jsonl,"""Weak AI"" is Likely to Never Become ""Strong AI"", So What is its Greatest Value for us?",['Bin Liu'],2021-03-29 02:57:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.15551,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2103.15746,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.00163,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.03741,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.04147,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.04893,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.08440,B 11-2022 jsonl,Learning on a Budget via Teacher Imitation,"['Ercument Ilhan', 'Jeremy Gow', 'Diego Perez-Liebana']",2021-04-17 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.08441,B 11-2022 jsonl,Action Advising with Advice Imitation in Deep Reinforcement Learning,"['Ercument Ilhan', 'Jeremy Gow', 'Diego Perez-Liebana']",2021-04-17 04:24:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.12278,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.12547,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2104.12871,B 11-2022 jsonl,Why AI is Harder Than We Think,['Melanie Mitchell'],2021-04-26 20:39:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.00385,B 11-2022 jsonl,pyBKT: An Accessible Python Library of Bayesian Knowledge Tracing Models,"['Anirudhan Badrinath', 'Frederic Wang', 'Zachary Pardos']",2021-05-02 03:08:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.00525,B 11-2022 jsonl,Planning for Proactive Assistance in Environments with Partial Observability,"['Anagha Kulkarni', 'Siddharth Srivastava', 'Subbarao Kambhampati']",2021-05-02 18:12:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.00691,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.00884,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.02704,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.03360,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.03414,B 11-2022 jsonl,Using reinforcement learning to design an AI assistantfor a satisfying co-op experience,"['Ajay Krishnan', 'Niranj Jyothish', 'Xun Jia']",2021-05-07 17:44:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.07852,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.08489,B 11-2022 jsonl,Modeling the Sequential Dependence among Audience Multi-step Conversions with Multi-task Learning in Targeted Display Advertising,"['Dongbo Xi', 'Zhen Chen', 'Peng Yan', 'Yinger Zhang', 'Yongchun Zhu', 'Fuzhen Zhuang', 'Yu Chen']",2021-05-18 13:07:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2105.13431,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.00655,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.01826,B 11-2022 jsonl,Towards a Mathematical Theory of Abstraction,['Beren Millidge'],2021-06-03 13:23:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.03927,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.04235,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.04696,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.06009,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.08492,B 11-2022 jsonl,Developing a Fidelity Evaluation Approach for Interpretable Machine Learning,"['Mythreyi Velmurugan', 'Chun Ouyang', 'Catarina Moreira', 'Renuka Sindhgatta']",2021-06-16 00:21:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.11022,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.11039,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.12207,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.13249,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2106.15764,B 11-2022 jsonl,The Threat of Offensive AI to Organizations,"['Yisroel Mirsky', 'Ambra Demontis', 'Jaidip Kotak', 'Ram Shankar', 'Deng Gelei', 'Liu Yang', 'Xiangyu Zhang', 'Wenke Lee', 'Yuval Elovici', 'Battista Biggio']",2021-06-30 01:03:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.01915,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.02692,B 11-2022 jsonl,ML-Quadrat & DriotData: A Model-Driven Engineering Tool and a Low-Code Platform for Smart IoT Services,"['Armin Moin', 'Andrei Mituca', 'Moharram Challenger', 'Atta Badii', 'Stephan Günnemann']",2021-07-06 15:52:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.04303,B 11-2022 jsonl,"Integrating Planning, Execution and Monitoring in the presence of Open World Novelties: Case Study of an Open World Monopoly Solver","['Sriram Gopalakrishnan', 'Utkarsh Soni', 'Tung Thai', 'Panagiotis Lymperopoulos', 'Matthias Scheutz', 'Subbarao Kambhampati']",2021-07-09 08:26:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.04409,B 11-2022 jsonl,An Orchestration Platform that Puts Radiologists in the Driver's Seat of AI Innovation: A Methodological Approach,"['Raphael Y. Cohen', 'Aaron D. Sodickson']",2021-07-06 20:32:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.04457,B 11-2022 jsonl,Aligning an optical interferometer with beam divergence control and continuous action space,"['Stepan Makarenko', 'Dmitry Sorokin', 'Alexander Ulanov', 'A. I. Lvovsky']",2021-07-09 14:23:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.05363,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.05383,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.06071,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.06692,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.08574,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.09045,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.12806,B 11-2022 jsonl,Towards Industrial Private AI: A two-tier framework for data and model security,"['Sunder Ali Khowaja', 'Kapal Dev', 'Nawab Muhammad Faseeh Qureshi', 'Parus Khuwaja', 'Luca Foschini']",2021-07-27 13:28:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.13270,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.13668,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.13734,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.14052,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.14093,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2107.14414,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.03360,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.06217,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.07804,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.09404,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.09586,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.11004,B 11-2022 jsonl,"Reasoning about Counterfactuals and Explanations: Problems, Results and Directions",['Leopoldo Bertossi'],2021-08-25 01:04:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.11463,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.12427,B 11-2022 jsonl,Why and How Governments Should Monitor AI Development,"['Jess Whittlestone', 'Jack Clark']",2021-08-28 19:41:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.00177,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.04504,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.05486,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
